uniqueId,date,index_name,company,type,rating,price,fluct_rate
134289264418320,2022-05-09,IA,DJ,non-LargeCap,3,104,17.2
134289264418368,2022-10-13,SOX,NASDAQ,non-LargeCap,3,142,21.85
134289264418416,2022-10-08,SOX,NASDAQ,non-LargeCap,2,113,18.64
134289264418464,2022-05-27,400,SNP,LargeCap,2,168,11.17
134289264418512,2022-10-06,NDX,NASDAQ,non-LargeCap,2,109,12.64
134289264418560,2022-08-19,300,SNP,LargeCap,3,122,23.11
134289264418608,2022-12-02,400,SNP,LargeCap,4,116,21.84
134289264418656,2022-10-19,500,SNP,LargeCap,4,132,12.04
134289264418704,2022-06-21,NDX,NASDAQ,non-LargeCap,2,171,14.42
134289264418752,2022-02-12,300,SNP,LargeCap,5,118,8.33
134289264418800,2022-08-29,400,SNP,LargeCap,2,132,20.14
134289264418848,2022-04-12,300,SNP,LargeCap,2,109,17.95
134289264418896,,400,SNP,LargeCap,2,127,
134289264418944,2022-05-27,IA,DJ,non-LargeCap,3,112,17.4
134289264418992,2022-05-09,400,SNP,LargeCap,4,128,5.76
134289264419040,2022-01-13,500,SNP,LargeCap,3,,9.25
134289264419088,2022-04-11,NDX,NASDAQ,non-LargeCap,3,220,17.6
134289264419136,2022-07-13,300,SNP,LargeCap,2,114,9.04
134289264419184,2022-07-01,400,SNP,LargeCap,2,169,13.19
134289264419232,2022-07-05,DSI,DJ,non-LargeCap,4,107,15.07
134289264419280,2022-04-02,D30,DJ,non-LargeCap,3,198,10.12
134289264419328,2022-08-04,400,SNP,LargeCap,3,157,11.57
134289264419376,2022-10-04,NQGI,NASDAQ,non-LargeCap,3,135,
134289264419424,2022-04-09,NDX,NASDAQ,non-LargeCap,3,,14.25
134289264419472,2022-07-15,NQGI,NASDAQ,non-LargeCap,2,118,18.64
134289264419520,2022-07-22,300,SNP,LargeCap,2,184,19.68
134289264419568,2022-08-03,DSI,DJ,non-LargeCap,2,123,13.03
134289264419616,2022-02-27,IA,DJ,non-LargeCap,4,105,15.6
134289264419664,2022-04-09,300,SNP,LargeCap,1,161,8.63
134289264419712,2022-05-11,NDX,NASDAQ,non-LargeCap,1,110,7.04
134289264419760,2022-07-16,400,SNP,LargeCap,,202,24.07
134289264419808,2022-08-25,NQGI,NASDAQ,non-LargeCap,,150,9.39
134289264419856,2022-08-22,NDX,NASDAQ,non-LargeCap,4,132,9.66
134289264419904,2022-02-14,500,SNP,LargeCap,,107,
134289264419952,2022-03-22,300,SNP,LargeCap,1,110,10.0
134289264420000,2022-02-12,NDX,NASDAQ,non-LargeCap,3,126,8.97
134289264420048,2022-02-07,SOX,NASDAQ,non-LargeCap,4,116,7.7
134289264420096,2022-03-31,NDX,NASDAQ,non-LargeCap,3,,15.69
134289264420144,2022-09-11,DSI,DJ,non-LargeCap,3,178,23.11
134289264420192,2022-06-24,SOX,NASDAQ,non-LargeCap,3,200,13.29
134289264420240,2022-09-03,400,SNP,LargeCap,2,141,14.53
134289264420288,2022-08-29,500,SNP,LargeCap,2,118,9.15
134289264420336,2022-11-24,400,SNP,LargeCap,2,125,12.28
134289264420384,2022-04-29,300,SNP,LargeCap,2,160,13.03
134289264420432,2022-03-08,300,SNP,LargeCap,1,127,7.42
134289264420480,2022-07-09,NQGI,NASDAQ,non-LargeCap,1,152,10.13
134289264420528,2022-06-27,D30,DJ,non-LargeCap,5,152,14.51
134289264420576,2022-05-05,DSI,DJ,non-LargeCap,3,175,10.92
134289264420624,2022-06-15,IA,DJ,non-LargeCap,5,212,8.99
134289264420672,2022-09-22,DSI,DJ,non-LargeCap,4,166,18.75
134289264420720,2022-07-31,D30,DJ,non-LargeCap,2,149,9.19
134289264420768,2022-04-23,300,SNP,LargeCap,3,101,
134289264420816,2022-01-28,IA,DJ,non-LargeCap,4,129,15.38
134289264420864,2022-09-21,NDX,NASDAQ,non-LargeCap,1,110,18.23
134289264420912,2022-06-29,NDX,NASDAQ,non-LargeCap,2,170,14.33
134289264420960,2022-07-08,D30,DJ,non-LargeCap,2,182,13.31
134289264421008,2022-03-19,300,SNP,LargeCap,3,121,19.91
134289264421056,2022-08-17,SOX,NASDAQ,non-LargeCap,3,146,8.99
134289264421104,2022-04-23,DSI,DJ,non-LargeCap,2,167,17.62
134289264421152,2022-06-05,500,SNP,LargeCap,2,134,15.18
134289264421200,2022-10-29,500,SNP,LargeCap,5,159,14.24
134289264421248,2022-10-09,500,SNP,LargeCap,3,119,17.36
134289264421296,2022-11-15,SOX,NASDAQ,non-LargeCap,4,231,15.54
134289264421344,2022-05-15,DSI,DJ,non-LargeCap,3,160,22.79
134289264421392,2022-04-05,IA,DJ,non-LargeCap,4,119,22.81
134289264421440,2022-12-01,SOX,NASDAQ,non-LargeCap,5,119,24.83
134289264421488,2022-08-21,IA,DJ,non-LargeCap,5,134,22.76
134289264421536,2022-02-10,500,SNP,LargeCap,,194,6.28
134289264421584,2022-07-07,NQGI,NASDAQ,non-LargeCap,4,100,16.38
134289264421632,2022-12-24,NQGI,NASDAQ,non-LargeCap,1,220,12.67
134289264421680,2022-04-04,IA,DJ,non-LargeCap,4,245,9.82
134289264421728,2022-06-01,D30,DJ,non-LargeCap,5,104,23.94
134289264421776,2022-05-21,IA,DJ,non-LargeCap,5,113,17.89
134289264421824,2022-03-01,IA,DJ,non-LargeCap,2,103,16.44
134289264421872,2022-04-25,IA,DJ,non-LargeCap,2,138,16.83
134289264421920,2022-04-19,NDX,NASDAQ,non-LargeCap,1,162,13.87
134289264421968,2022-07-22,NDX,NASDAQ,non-LargeCap,,103,13.18
134289264422016,2022-05-31,500,SNP,LargeCap,4,111,24.42
134289264422064,2022-06-26,DSI,DJ,non-LargeCap,3,124,9.48
134289264422112,2022-11-01,NDX,NASDAQ,non-LargeCap,2,102,16.48
134289264422160,2022-04-10,500,SNP,LargeCap,4,163,14.89
134289264422208,2022-07-27,300,SNP,LargeCap,4,108,18.62
134289264422256,2022-05-24,NDX,NASDAQ,non-LargeCap,2,136,15.53
134289264422304,2022-07-23,NDX,NASDAQ,non-LargeCap,4,126,18.8
134289264422352,2022-02-18,NDX,NASDAQ,non-LargeCap,3,166,10.89
134289264422400,2022-09-18,SOX,NASDAQ,non-LargeCap,4,110,13.44
134289264422448,2022-04-13,D30,DJ,non-LargeCap,5,199,10.02
134289264422496,2022-02-20,SOX,NASDAQ,non-LargeCap,5,142,22.48
134289264422544,2022-09-07,400,SNP,LargeCap,3,110,14.75
134289264422592,2022-08-08,IA,DJ,non-LargeCap,4,118,17.17
134289264422640,2022-05-29,NQGI,NASDAQ,non-LargeCap,2,113,21.34
134289264422688,,NQGI,NASDAQ,non-LargeCap,1,102,12.33
134289264422736,2022-04-03,400,SNP,LargeCap,,,20.58
134289264422784,2022-07-04,NDX,NASDAQ,non-LargeCap,3,131,18.76
134289264422832,2022-07-21,300,SNP,LargeCap,4,161,15.89
134289264422880,2022-04-28,500,SNP,LargeCap,1,160,
134289264422928,2022-10-23,NQGI,NASDAQ,non-LargeCap,3,234,20.33
134289264422976,2022-07-18,500,SNP,LargeCap,4,129,12.61
134289264423024,2022-06-02,300,SNP,LargeCap,2,223,18.34
134289264423072,2022-06-03,D30,DJ,non-LargeCap,2,,21.44
134289264423120,2022-10-01,D30,DJ,non-LargeCap,3,127,9.37
134289264423168,2022-08-07,IA,DJ,non-LargeCap,4,202,10.18
134289264423216,2022-07-27,400,SNP,LargeCap,4,126,10.63
134289264423264,2022-06-10,DSI,DJ,non-LargeCap,,191,10.97
134289264423312,2022-08-19,SOX,NASDAQ,non-LargeCap,2,171,17.78
134289264423360,2022-07-19,400,SNP,LargeCap,1,102,20.02
134289264423408,2022-07-17,400,SNP,LargeCap,3,104,8.93
134289264423456,2022-06-07,SOX,NASDAQ,non-LargeCap,2,196,18.06
134289264423504,2022-09-25,NDX,NASDAQ,non-LargeCap,3,,14.08
134289264423552,2022-05-21,300,SNP,LargeCap,3,122,11.46
134289264423600,2022-06-21,500,SNP,LargeCap,,132,10.63
134289264423648,2022-09-28,DSI,DJ,non-LargeCap,4,109,12.98
134289264423696,2022-02-24,SOX,NASDAQ,non-LargeCap,2,100,8.56
134289264423744,2022-05-27,500,SNP,LargeCap,4,105,
134289264423792,2022-06-26,300,SNP,LargeCap,3,194,12.95
134289264423840,2022-05-27,400,SNP,LargeCap,2,218,23.0
134289264423888,2022-05-06,NDX,NASDAQ,non-LargeCap,4,262,
134289264423936,2022-11-03,500,SNP,LargeCap,3,206,8.06
134289264423984,2022-06-07,D30,DJ,non-LargeCap,,,23.35
134289264424032,,DSI,DJ,non-LargeCap,2,152,
134289264424080,2022-08-01,400,SNP,LargeCap,1,126,8.01
134289264424128,2022-08-16,SOX,NASDAQ,non-LargeCap,2,139,21.58
134289264424176,2022-10-08,IA,DJ,non-LargeCap,4,139,18.47
134289264424224,2022-06-16,DSI,DJ,non-LargeCap,4,159,14.05
134289264424272,2022-03-28,500,SNP,LargeCap,4,138,17.51
134289264424320,2022-01-30,400,SNP,LargeCap,2,172,12.3
134289264424368,2022-10-14,400,SNP,LargeCap,3,170,13.74
134289264424416,2022-07-15,NQGI,NASDAQ,non-LargeCap,2,222,21.67
134289264424464,2022-10-26,NQGI,NASDAQ,non-LargeCap,3,222,8.29
134289264424512,2022-03-08,D30,DJ,non-LargeCap,3,120,20.96
134289264424560,2022-11-25,NQGI,NASDAQ,non-LargeCap,3,109,18.71
134289264424608,2022-08-25,500,SNP,LargeCap,2,271,18.71
134289264424656,2022-09-30,NQGI,NASDAQ,non-LargeCap,1,195,14.72
134289264424704,2022-02-28,400,SNP,LargeCap,4,150,
134289264424752,2022-02-20,SOX,NASDAQ,non-LargeCap,3,146,10.56
134289264424800,2022-06-11,IA,DJ,non-LargeCap,4,,15.51
134289264424848,2022-05-02,NDX,NASDAQ,non-LargeCap,1,119,15.82
134289264424896,2022-04-05,DSI,DJ,non-LargeCap,3,202,24.07
134289264424944,2022-11-11,NDX,NASDAQ,non-LargeCap,3,130,9.16
134289264424992,2022-09-20,DSI,DJ,non-LargeCap,2,152,8.31
134289264425040,2022-07-25,400,SNP,LargeCap,1,122,18.09
134289264425088,2022-11-28,500,SNP,LargeCap,3,108,22.77
134289264425136,2022-08-14,300,SNP,LargeCap,1,207,8.88
134289264425184,2022-06-02,NQGI,NASDAQ,non-LargeCap,3,118,11.93
134289264425232,2022-09-09,SOX,NASDAQ,non-LargeCap,1,171,20.45
134289264425280,2022-07-20,IA,DJ,non-LargeCap,3,128,6.1
134289264425328,2022-11-03,D30,DJ,non-LargeCap,2,125,16.28
134289264425376,2022-04-09,DSI,DJ,non-LargeCap,3,119,16.59
134289264425424,2022-05-17,500,SNP,LargeCap,3,144,11.91
134289264425472,2022-02-21,IA,DJ,non-LargeCap,3,149,10.65
134289264425520,2022-03-31,IA,DJ,non-LargeCap,2,197,19.46
134289264425568,,500,SNP,LargeCap,3,143,14.52
134289264425616,2022-06-17,D30,DJ,non-LargeCap,2,113,14.4
134289264425664,2022-08-17,NQGI,NASDAQ,non-LargeCap,2,102,12.24
134289264425712,2022-10-28,IA,DJ,non-LargeCap,2,132,
134289264425760,2022-10-15,D30,DJ,non-LargeCap,3,135,6.22
134289264425808,2022-09-24,IA,DJ,non-LargeCap,2,137,23.78
134289264425856,2022-04-07,NDX,NASDAQ,non-LargeCap,3,136,17.02
134289264425904,2022-03-28,300,SNP,LargeCap,4,225,20.83
134289264425952,2022-07-09,D30,DJ,non-LargeCap,4,146,18.93
134289264426000,2022-08-05,500,SNP,LargeCap,3,187,16.89
134289264426048,2022-01-03,500,SNP,LargeCap,2,178,24.92
134289264426096,2022-07-31,NDX,NASDAQ,non-LargeCap,2,156,10.3
134289264426144,2022-08-13,IA,DJ,non-LargeCap,4,168,13.74
134289264426192,2022-12-15,NDX,NASDAQ,non-LargeCap,4,199,9.05
134289264426240,2022-04-26,400,SNP,LargeCap,2,129,16.95
134289264426288,2022-07-27,NQGI,NASDAQ,non-LargeCap,1,160,16.23
134289264426336,2022-05-10,NQGI,NASDAQ,non-LargeCap,4,103,22.49
134289264426384,2022-12-14,D30,DJ,non-LargeCap,1,135,11.37
134289264426432,2022-05-15,SOX,NASDAQ,non-LargeCap,1,200,13.19
134289264426480,2022-08-25,IA,DJ,non-LargeCap,3,135,18.45
134289264426528,2022-10-05,500,SNP,LargeCap,2,127,17.27
134289264426576,2022-10-10,IA,DJ,non-LargeCap,3,165,19.77
134289264426624,2022-06-21,IA,DJ,non-LargeCap,3,140,
134289264426672,2022-10-26,300,SNP,LargeCap,3,136,10.51
134289264426720,2022-12-02,NDX,NASDAQ,non-LargeCap,,132,19.35
134289264426768,2022-06-19,D30,DJ,non-LargeCap,3,133,12.45
134289264426816,2022-05-14,IA,DJ,non-LargeCap,4,180,15.81
134289264426864,2022-05-03,400,SNP,LargeCap,3,129,7.58
134289264426912,2022-12-11,500,SNP,LargeCap,5,242,11.76
134289264426960,2022-05-28,SOX,NASDAQ,non-LargeCap,5,116,8.97
134289264508992,2022-05-08,500,SNP,LargeCap,4,110,14.61
134289264509040,2022-02-04,NDX,NASDAQ,non-LargeCap,4,103,13.14
134289264509088,2022-01-19,500,SNP,LargeCap,2,181,13.33
134289264509136,2022-08-04,500,SNP,LargeCap,4,181,24.27
134289264509184,2022-12-09,IA,DJ,non-LargeCap,4,175,18.35
134289264509232,2022-07-02,300,SNP,LargeCap,2,156,12.48
134289264509280,2022-06-19,D30,DJ,non-LargeCap,2,,18.51
134289264509328,2022-07-02,300,SNP,LargeCap,2,168,15.93
134289264509376,2022-12-18,400,SNP,LargeCap,2,239,15.21
134289264509424,2022-06-14,NDX,NASDAQ,non-LargeCap,3,,15.36
134289264509472,2022-10-18,300,SNP,LargeCap,2,235,18.77
134289264509520,2022-10-05,NDX,NASDAQ,non-LargeCap,1,115,9.26
134289264509568,2022-05-02,300,SNP,LargeCap,,134,17.61
134289264509616,2022-10-11,DSI,DJ,non-LargeCap,,178,18.38
134289264509664,2022-11-09,DSI,DJ,non-LargeCap,1,102,10.83
134289264509712,2022-10-25,NDX,NASDAQ,non-LargeCap,4,191,19.92
134289264509760,2022-06-20,IA,DJ,non-LargeCap,3,136,
134289264509808,2022-01-09,D30,DJ,non-LargeCap,4,178,19.19
134289264509856,2022-05-12,500,SNP,LargeCap,5,141,8.76
134289264509904,,NDX,NASDAQ,non-LargeCap,3,173,18.78
134289264509952,2022-05-23,NQGI,NASDAQ,non-LargeCap,4,112,11.03
134289264510000,2022-09-07,NQGI,NASDAQ,non-LargeCap,4,142,20.7
134289264510048,2022-07-21,500,SNP,LargeCap,2,128,21.91
134289264510096,2022-02-22,IA,DJ,non-LargeCap,3,161,9.43
134289264510144,2022-06-10,DSI,DJ,non-LargeCap,4,207,19.14
134289264510192,2022-11-21,300,SNP,LargeCap,3,109,5.46
134289264510240,2022-05-17,D30,DJ,non-LargeCap,2,129,11.11
134289264510288,2022-08-22,NQGI,NASDAQ,non-LargeCap,4,104,11.07
134289264510336,2022-07-29,D30,DJ,non-LargeCap,3,135,23.01
134289264510384,2022-06-07,SOX,NASDAQ,non-LargeCap,3,211,20.7
134289264510432,2022-12-23,400,SNP,LargeCap,3,215,21.23
134289264510480,2022-07-22,DSI,DJ,non-LargeCap,2,108,17.45
134289264510528,2022-10-01,500,SNP,LargeCap,3,144,13.33
134289264510576,2022-06-10,300,SNP,LargeCap,3,220,6.42
134289264510624,2022-04-05,DSI,DJ,non-LargeCap,2,207,14.69
134289264510672,2022-09-09,DSI,DJ,non-LargeCap,3,111,13.4
134289264510720,2022-06-23,NQGI,NASDAQ,non-LargeCap,3,127,6.16
134289264510768,2022-06-12,DSI,DJ,non-LargeCap,,150,23.63
134289264510816,2022-10-01,NQGI,NASDAQ,non-LargeCap,3,109,21.35
134289264510864,2022-10-31,NQGI,NASDAQ,non-LargeCap,1,108,10.27
134289264510912,2022-06-28,400,SNP,LargeCap,4,188,14.26
134289264510960,2022-12-08,NQGI,NASDAQ,non-LargeCap,1,139,15.48
134289264511008,2022-04-26,SOX,NASDAQ,non-LargeCap,3,102,17.11
134289264511056,2022-11-13,500,SNP,LargeCap,2,205,18.64
134289264511104,2022-01-17,DSI,DJ,non-LargeCap,3,167,7.94
134289264511152,2022-11-08,NQGI,NASDAQ,non-LargeCap,4,212,13.61
134289264511200,2022-08-25,DSI,DJ,non-LargeCap,3,152,20.39
134289264511248,2022-04-11,SOX,NASDAQ,non-LargeCap,3,114,10.73
134289264511296,2022-04-22,300,SNP,LargeCap,4,162,10.76
134289264511344,,500,SNP,LargeCap,,180,18.13
134289264511392,,NQGI,NASDAQ,non-LargeCap,4,106,19.06
134289264511440,,400,SNP,LargeCap,3,123,24.28
134289264511488,2022-07-23,500,SNP,LargeCap,1,138,15.27
134289264511536,2022-07-15,SOX,NASDAQ,non-LargeCap,4,256,
134289264511584,2022-04-18,400,SNP,LargeCap,2,131,12.06
134289264511632,2022-04-28,NQGI,NASDAQ,non-LargeCap,3,108,9.55
134289264511680,2022-04-09,300,SNP,LargeCap,2,102,
134289264511728,2022-12-01,300,SNP,LargeCap,2,132,8.64
134289264511776,2022-05-24,500,SNP,LargeCap,2,230,18.03
134289264511824,2022-11-18,D30,DJ,non-LargeCap,4,225,18.67
134289264511872,2022-07-05,500,SNP,LargeCap,5,127,14.74
134289264511920,2022-08-01,DSI,DJ,non-LargeCap,2,224,15.52
134289264511968,2022-01-15,300,SNP,LargeCap,3,128,20.32
134289264512016,2022-03-28,SOX,NASDAQ,non-LargeCap,2,153,8.53
134289264512064,2022-04-25,NDX,NASDAQ,non-LargeCap,4,131,7.43
134289264512112,2022-02-10,DSI,DJ,non-LargeCap,2,107,16.87
134289264512160,2022-03-16,400,SNP,LargeCap,4,138,22.0
134289264512208,2022-05-20,300,SNP,LargeCap,2,210,
134289264512256,2022-09-21,D30,DJ,non-LargeCap,4,143,24.9
134289264512304,2022-10-09,400,SNP,LargeCap,1,114,16.32
134289264512352,2022-07-17,400,SNP,LargeCap,3,182,17.53
134289264512400,2022-05-07,NQGI,NASDAQ,non-LargeCap,2,233,13.6
134289264512448,2022-07-01,NDX,NASDAQ,non-LargeCap,4,129,18.27
134289264512496,2022-03-26,DSI,DJ,non-LargeCap,3,124,10.22
134289264512544,,NDX,NASDAQ,non-LargeCap,3,105,23.92
134289264512592,2022-09-08,IA,DJ,non-LargeCap,5,234,14.62
134289264512640,2022-08-30,IA,DJ,non-LargeCap,5,132,14.01
134289264512688,2022-08-05,DSI,DJ,non-LargeCap,,170,15.63
134289264512736,2022-04-19,400,SNP,LargeCap,4,211,15.65
134289264512784,2022-06-21,400,SNP,LargeCap,3,,17.56
134289264512832,2022-04-29,300,SNP,LargeCap,2,211,22.22
134289264512880,2022-10-03,NQGI,NASDAQ,non-LargeCap,3,136,13.78
134289264512928,2022-03-21,400,SNP,LargeCap,3,131,9.83
134289264512976,2022-06-19,DSI,DJ,non-LargeCap,5,139,9.83
134289264513024,2022-07-20,300,SNP,LargeCap,2,227,12.08
134289264513072,2022-10-04,SOX,NASDAQ,non-LargeCap,,125,10.66
134289264513120,2022-08-19,NDX,NASDAQ,non-LargeCap,3,135,16.96
134289264513168,2022-01-18,NQGI,NASDAQ,non-LargeCap,5,,24.04
134289264513216,,SOX,NASDAQ,non-LargeCap,3,139,10.58
134289264513264,2022-06-04,NDX,NASDAQ,non-LargeCap,1,150,8.81
134289264513312,2022-04-05,IA,DJ,non-LargeCap,2,125,16.24
134289264513360,2022-03-05,DSI,DJ,non-LargeCap,4,158,17.67
134289264513408,2022-04-24,DSI,DJ,non-LargeCap,2,189,8.82
134289264513456,2022-09-14,NQGI,NASDAQ,non-LargeCap,3,106,19.36
134289264513504,2022-02-11,IA,DJ,non-LargeCap,3,127,11.82
134289264513552,2022-07-14,IA,DJ,non-LargeCap,3,149,17.71
134289264513600,2022-07-02,DSI,DJ,non-LargeCap,3,157,16.86
134289264513648,2022-09-05,D30,DJ,non-LargeCap,3,108,22.51
134289264513696,,SOX,NASDAQ,non-LargeCap,5,155,23.64
134289264513744,2022-08-07,400,SNP,LargeCap,3,197,6.71
134289264513792,2022-07-19,SOX,NASDAQ,non-LargeCap,3,150,22.85
134289264513840,2022-08-07,500,SNP,LargeCap,5,,13.03
134289264513888,2022-04-12,NDX,NASDAQ,non-LargeCap,3,105,22.73
134289264513936,2022-09-16,300,SNP,LargeCap,4,,23.68
134289264513984,2022-09-28,400,SNP,LargeCap,2,171,11.07
134289264514032,2022-07-24,D30,DJ,non-LargeCap,2,145,15.1
134289264514080,2022-10-13,NQGI,NASDAQ,non-LargeCap,3,218,7.28
134289264514128,2022-07-22,NDX,NASDAQ,non-LargeCap,2,,
134289264514176,2022-06-02,D30,DJ,non-LargeCap,2,135,14.26
134289264514224,2022-07-07,IA,DJ,non-LargeCap,4,137,
134289264514272,2022-03-20,IA,DJ,non-LargeCap,2,157,20.13
134289264514320,2022-11-18,D30,DJ,non-LargeCap,2,159,16.27
134289264514368,2022-07-21,NDX,NASDAQ,non-LargeCap,2,132,19.82
134289264514416,2022-04-18,D30,DJ,non-LargeCap,3,179,
134289264514464,2022-08-24,NQGI,NASDAQ,non-LargeCap,2,114,19.56
134289264514512,2022-08-31,DSI,DJ,non-LargeCap,3,197,14.11
134289264514560,2022-11-10,400,SNP,LargeCap,3,213,
134289264514608,2022-07-26,400,SNP,LargeCap,2,112,22.31
134289264514656,2022-05-20,400,SNP,LargeCap,1,157,16.06
134289264514704,2022-03-16,DSI,DJ,non-LargeCap,4,232,21.55
134289264514752,2022-04-18,SOX,NASDAQ,non-LargeCap,5,133,9.55
134289264514800,2022-03-05,400,SNP,LargeCap,3,256,22.91
134289264514848,2022-05-15,NDX,NASDAQ,non-LargeCap,2,179,17.94
134289264514896,2022-12-23,D30,DJ,non-LargeCap,,108,8.73
134289264514944,2022-09-21,SOX,NASDAQ,non-LargeCap,3,161,19.52
134289264514992,2022-05-18,DSI,DJ,non-LargeCap,2,173,10.5
134289264515040,2022-10-10,300,SNP,LargeCap,5,115,8.35
134289264515088,2022-12-19,300,SNP,LargeCap,4,107,8.84
134289264515136,2022-06-02,D30,DJ,non-LargeCap,4,101,11.53
134289264515184,2022-02-16,300,SNP,LargeCap,1,263,11.88
134289264515232,2022-11-12,SOX,NASDAQ,non-LargeCap,4,149,19.28
134289264515280,2022-06-21,NDX,NASDAQ,non-LargeCap,2,129,13.77
134289264515328,2022-05-24,DSI,DJ,non-LargeCap,2,179,16.51
134289264515376,2022-01-10,IA,DJ,non-LargeCap,3,199,17.21
134289264515424,2022-06-18,IA,DJ,non-LargeCap,4,137,8.07
134289264515472,2022-07-09,NDX,NASDAQ,non-LargeCap,2,171,11.9
134289264515520,2022-11-22,D30,DJ,non-LargeCap,3,135,13.35
134289264515568,2022-12-27,NDX,NASDAQ,non-LargeCap,3,116,19.7
134289264515616,2022-12-23,SOX,NASDAQ,non-LargeCap,4,103,7.45
134289264515664,2022-05-05,IA,DJ,non-LargeCap,4,101,14.27
134289264515712,2022-05-28,DSI,DJ,non-LargeCap,3,131,20.07
134289264515760,2022-05-16,300,SNP,LargeCap,4,132,12.31
134289264515808,2022-02-16,NDX,NASDAQ,non-LargeCap,4,131,14.08
134289264515856,2022-10-29,400,SNP,LargeCap,2,116,7.64
134289264515904,2022-06-25,500,SNP,LargeCap,4,167,8.14
134289264515952,,NQGI,NASDAQ,non-LargeCap,1,182,12.72
134289264516000,2022-11-26,IA,DJ,non-LargeCap,4,,21.0
134289264516048,2022-06-15,D30,DJ,non-LargeCap,3,120,13.82
134289264516096,2022-10-26,IA,DJ,non-LargeCap,2,133,13.44
134289264516144,2022-03-22,500,SNP,LargeCap,3,219,13.99
134289264516192,2022-11-13,NDX,NASDAQ,non-LargeCap,3,118,12.91
134289264516240,2022-07-10,IA,DJ,non-LargeCap,2,105,20.55
134289264516288,2022-11-06,D30,DJ,non-LargeCap,4,147,20.34
134289264516336,,300,SNP,LargeCap,4,127,12.66
134289264516384,,300,SNP,LargeCap,4,103,11.84
134289264516432,2022-08-05,IA,DJ,non-LargeCap,2,153,8.36
134289264516480,2022-01-15,500,SNP,LargeCap,4,176,13.16
134289264516528,2022-07-26,NQGI,NASDAQ,non-LargeCap,3,125,16.49
134289264516576,2022-05-21,IA,DJ,non-LargeCap,4,106,20.08
134289264516624,2022-02-15,500,SNP,LargeCap,2,141,
134289264516672,2022-04-21,300,SNP,LargeCap,3,117,16.14
134289264516720,2022-03-18,300,SNP,LargeCap,2,136,18.15
134289264516768,2022-11-23,NDX,NASDAQ,non-LargeCap,4,163,6.56
134289264516816,2022-07-03,500,SNP,LargeCap,3,143,16.95
134289264516864,2022-07-02,DSI,DJ,non-LargeCap,2,134,17.34
134289264516912,2022-07-08,D30,DJ,non-LargeCap,2,196,5.69
134289264516960,2022-05-24,NDX,NASDAQ,non-LargeCap,3,221,12.65
134289264517008,2022-06-20,500,SNP,LargeCap,4,137,22.26
134289264517056,2022-05-18,D30,DJ,non-LargeCap,3,175,5.26
134289264517104,2022-11-19,NQGI,NASDAQ,non-LargeCap,5,230,8.47
134289264517152,2022-03-22,SOX,NASDAQ,non-LargeCap,3,200,21.04
134289264517200,2022-07-22,D30,DJ,non-LargeCap,3,185,17.94
134289264517248,2022-05-27,NDX,NASDAQ,non-LargeCap,3,155,19.95
134289264517296,2022-09-04,NQGI,NASDAQ,non-LargeCap,3,113,22.64
134289264517344,2022-04-29,400,SNP,LargeCap,5,137,8.79
134289264517392,2022-05-29,D30,DJ,non-LargeCap,3,151,14.33
134289264517440,2022-08-31,300,SNP,LargeCap,4,121,18.03
134289264517488,2022-02-26,400,SNP,LargeCap,2,122,5.95
134289264517536,2022-06-08,500,SNP,LargeCap,3,100,10.19
134289264517584,2022-03-16,300,SNP,LargeCap,5,181,7.97
134289264517632,2022-12-01,SOX,NASDAQ,non-LargeCap,3,261,8.24
134289264517680,2022-04-05,SOX,NASDAQ,non-LargeCap,2,141,22.05
134289264517728,2022-04-25,NDX,NASDAQ,non-LargeCap,3,196,12.03
134289264517776,2022-07-18,DSI,DJ,non-LargeCap,2,112,15.89
134289264517824,2022-07-17,400,SNP,LargeCap,,127,24.03
134289264517872,2022-07-02,400,SNP,LargeCap,1,204,7.08
134289264517920,2022-05-23,500,SNP,LargeCap,3,201,16.46
134289264517968,2022-07-10,400,SNP,LargeCap,2,,6.97
134289264518016,2022-02-06,500,SNP,LargeCap,,125,10.01
134289264518064,2022-12-14,400,SNP,LargeCap,3,215,19.89
134289264518112,2022-03-09,DSI,DJ,non-LargeCap,4,122,15.88
134289264518160,2022-12-22,DSI,DJ,non-LargeCap,3,148,14.63
134289264518208,2022-07-01,NQGI,NASDAQ,non-LargeCap,2,223,23.28
134289264518256,2022-03-19,IA,DJ,non-LargeCap,4,158,9.6
134289264518304,2022-02-23,SOX,NASDAQ,non-LargeCap,4,214,13.79
134289264518352,2022-05-06,400,SNP,LargeCap,2,144,17.37
134289264518400,2022-04-03,400,SNP,LargeCap,4,127,16.81
134289264518448,2022-06-29,IA,DJ,non-LargeCap,2,124,5.55
134289264518496,2022-10-21,NDX,NASDAQ,non-LargeCap,3,182,11.17
134289264518544,2022-09-25,NDX,NASDAQ,non-LargeCap,3,144,11.65
134289264518592,2022-03-12,SOX,NASDAQ,non-LargeCap,2,221,19.0
134289264518640,2022-07-12,D30,DJ,non-LargeCap,4,155,16.19
134289264518688,2022-02-09,500,SNP,LargeCap,2,149,6.95
134289264518736,2022-07-16,DSI,DJ,non-LargeCap,4,211,11.58
134289264518784,2022-02-22,NQGI,NASDAQ,non-LargeCap,4,204,10.92
134289264518832,2022-04-05,NDX,NASDAQ,non-LargeCap,2,209,10.99
134289264518880,2022-08-30,NDX,NASDAQ,non-LargeCap,3,241,15.96
